order_id,payment_method,order_dt,delivery_time,product_id,amount,product_group_name,product_name,price,address
60151,offline,2021-03-29,26,10,36,Продукты,Хлеб,20,Белорецк
60151,offline,2021-03-29,26,11,48,Продукты,Огурец,5,Белорецк
60151,offline,2021-03-29,26,8,42,Часы,Часы напольные,500,Белорецк
70004,online,2020-10-04,3,3,15,Одежда,Юбка,10000,Узловая
85033,offline,2023-03-23,16,7,26,Часы,Часы настенные,3000,Избербаш
36414,offline,2023-02-17,10,5,6,Часы,Часы наручные,1000,Курск
36414,offline,2023-02-17,10,15,5,Напитки,Вода,20,Курск
36414,offline,2023-02-17,10,6,45,Часы,Часы с кукушкой,90000,Курск
36414,offline,2023-02-17,10,8,39,Часы,Часы напольные,500,Курск
71024,offline,2022-01-20,9,10,32,Продукты,Хлеб,20,Новокуйбышевск
71024,offline,2022-01-20,9,5,21,Часы,Часы наручные,1000,Новокуйбышевск
71024,offline,2022-01-20,9,7,35,Часы,Часы настенные,3000,Новокуйбышевск
67404,online,2022-04-29,42,10,34,Продукты,Хлеб,20,Симферополь
47779,online,2022-11-28,19,13,26,Напитки,Злой кола,500,Ярославль
69765,offline,2021-08-14,24,3,36,Одежда,Юбка,10000,Геленджик
69765,offline,2021-08-14,24,2,22,Одежда,Штаны,2100,Геленджик
69765,offline,2021-08-14,24,12,29,Продукты,Круассан,50,Геленджик
49876,offline,2020-10-28,56,15,41,Напитки,Вода,20,Тюмень
49876,offline,2020-10-28,56,3,48,Одежда,Юбка,10000,Тюмень
4639,offline,2021-07-21,6,13,4,Напитки,Злой кола,500,Тихвин
12816,online,2022-05-14,4,1,41,Одежда,Носки,500,Пермь
12816,online,2022-05-14,4,9,39,Продукты,Молоко,50,Пермь
71920,online,2020-06-13,24,8,43,Часы,Часы напольные,500,Ейск
55476,online,2022-04-24,60,,,,,,Владикавказ
78863,offline,2020-10-29,38,7,11,Часы,Часы настенные,3000,Великий Новгород
78863,offline,2020-10-29,38,8,25,Часы,Часы напольные,500,Великий Новгород
61426,offline,2020-09-13,10,2,14,Одежда,Штаны,2100,Зеленогорск
91735,online,2020-07-03,13,4,34,Одежда,Рубашка,15000,Якутск
91735,online,2020-07-03,13,13,2,Напитки,Злой кола,500,Якутск
91735,online,2020-07-03,13,7,33,Часы,Часы настенные,3000,Якутск
40234,offline,2022-11-18,40,15,37,Напитки,Вода,20,Астрахань
40234,offline,2022-11-18,40,1,3,Одежда,Носки,500,Астрахань
40234,offline,2022-11-18,40,12,13,Продукты,Круассан,50,Астрахань
40234,offline,2022-11-18,40,13,26,Напитки,Злой кола,500,Астрахань
1634,online,2021-09-08,13,8,1,Часы,Часы напольные,500,Сочи
1634,online,2021-09-08,13,5,45,Часы,Часы наручные,1000,Сочи
1634,online,2021-09-08,13,11,1,Продукты,Огурец,5,Сочи
78752,online,2022-05-30,12,15,28,Напитки,Вода,20,Волгоград
78752,online,2022-05-30,12,2,33,Одежда,Штаны,2100,Волгоград
94569,online,2020-12-31,6,,,,,,Когалым
46426,offline,2022-05-04,4,,,,,,Балашов
32053,offline,2022-08-28,52,10,44,Продукты,Хлеб,20,Заречный
32053,offline,2022-08-28,52,11,3,Продукты,Огурец,5,Заречный
96390,offline,2021-11-27,56,7,33,Часы,Часы настенные,3000,Красногорск
96390,offline,2021-11-27,56,11,1,Продукты,Огурец,5,Красногорск
78843,online,2020-04-11,52,,,,,,Донской
56596,online,2022-04-23,29,7,22,Часы,Часы настенные,3000,Серов
73609,online,2021-08-14,49,5,31,Часы,Часы наручные,1000,Набережные Челны
73609,online,2021-08-14,49,7,43,Часы,Часы настенные,3000,Набережные Челны
53271,offline,2021-09-06,57,13,15,Напитки,Злой кола,500,Сергиев Посад
53271,offline,2021-09-06,57,4,20,Одежда,Рубашка,15000,Сергиев Посад
87077,offline,2022-01-19,50,,,,,,Лениногорск
71233,online,2021-07-09,40,15,35,Напитки,Вода,20,Кемерово
43329,online,2021-08-01,19,9,28,Продукты,Молоко,50,Дербент
43329,online,2021-08-01,19,15,36,Напитки,Вода,20,Дербент
43329,online,2021-08-01,19,6,26,Часы,Часы с кукушкой,90000,Дербент
43329,online,2021-08-01,19,8,28,Часы,Часы напольные,500,Дербент
5868,offline,2021-08-08,58,7,15,Часы,Часы настенные,3000,Горно-Алтайск
5868,offline,2021-08-08,58,4,36,Одежда,Рубашка,15000,Горно-Алтайск
88143,offline,2022-06-21,58,7,7,Часы,Часы настенные,3000,Березники
76829,offline,2022-04-19,25,7,38,Часы,Часы настенные,3000,Абакан
76829,offline,2022-04-19,25,12,1,Продукты,Круассан,50,Абакан
81112,online,2020-06-08,49,3,22,Одежда,Юбка,10000,Усть-Илимск
81112,online,2020-06-08,49,8,9,Часы,Часы напольные,500,Усть-Илимск
81112,online,2020-06-08,49,9,30,Продукты,Молоко,50,Усть-Илимск
88731,offline,2022-10-22,44,3,47,Одежда,Юбка,10000,Арсеньев
88731,offline,2022-10-22,44,15,50,Напитки,Вода,20,Арсеньев
48253,offline,2020-02-08,22,4,43,Одежда,Рубашка,15000,Азов
48253,offline,2020-02-08,22,5,49,Часы,Часы наручные,1000,Азов
55123,offline,2023-01-28,57,15,6,Напитки,Вода,20,Гуково
55123,offline,2023-01-28,57,8,1,Часы,Часы напольные,500,Гуково
55123,offline,2023-01-28,57,12,34,Продукты,Круассан,50,Гуково
12106,offline,2020-05-19,26,15,12,Напитки,Вода,20,Канск
49154,offline,2021-08-14,35,,,,,,Губкин
25907,offline,2021-04-18,32,2,2,Одежда,Штаны,2100,Абакан
25907,offline,2021-04-18,32,10,26,Продукты,Хлеб,20,Абакан
25907,offline,2021-04-18,32,3,41,Одежда,Юбка,10000,Абакан
57190,offline,2020-12-24,31,5,45,Часы,Часы наручные,1000,Гуково
57190,offline,2020-12-24,31,9,18,Продукты,Молоко,50,Гуково
88184,online,2020-10-09,42,9,18,Продукты,Молоко,50,Курган
88184,online,2020-10-09,42,3,27,Одежда,Юбка,10000,Курган
88184,online,2020-10-09,42,12,50,Продукты,Круассан,50,Курган
88184,online,2020-10-09,42,6,20,Часы,Часы с кукушкой,90000,Курган
77098,offline,2020-01-28,31,11,15,Продукты,Огурец,5,Йошкар-Ола
77098,offline,2020-01-28,31,1,18,Одежда,Носки,500,Йошкар-Ола
77098,offline,2020-01-28,31,7,19,Часы,Часы настенные,3000,Йошкар-Ола
75351,online,2022-11-29,38,13,1,Напитки,Злой кола,500,Железногорск (Красноярский край)
75351,online,2022-11-29,38,6,47,Часы,Часы с кукушкой,90000,Железногорск (Красноярский край)
75351,online,2022-11-29,38,9,45,Продукты,Молоко,50,Железногорск (Красноярский край)
75351,online,2022-11-29,38,1,40,Одежда,Носки,500,Железногорск (Красноярский край)
8645,online,2021-09-20,59,10,50,Продукты,Хлеб,20,Сосновый Бор
28414,offline,2023-03-16,36,7,24,Часы,Часы настенные,3000,Белогорск (Амурская область)
28414,offline,2023-03-16,36,14,46,Напитки,Сок,100,Белогорск (Амурская область)
28414,offline,2023-03-16,36,15,25,Напитки,Вода,20,Белогорск (Амурская область)
28414,offline,2023-03-16,36,6,15,Часы,Часы с кукушкой,90000,Белогорск (Амурская область)
3983,offline,2020-12-12,57,15,9,Напитки,Вода,20,Апатиты
3983,offline,2020-12-12,57,3,42,Одежда,Юбка,10000,Апатиты
83017,offline,2021-06-10,27,,,,,,Волгоград
88352,online,2022-07-30,41,13,44,Напитки,Злой кола,500,Азов
88352,online,2022-07-30,41,8,7,Часы,Часы напольные,500,Азов
88352,online,2022-07-30,41,4,24,Одежда,Рубашка,15000,Азов
64664,offline,2022-08-20,26,15,3,Напитки,Вода,20,Верхняя Пышма
64664,offline,2022-08-20,26,9,14,Продукты,Молоко,50,Верхняя Пышма
64664,offline,2022-08-20,26,2,38,Одежда,Штаны,2100,Верхняя Пышма
64664,offline,2022-08-20,26,10,18,Продукты,Хлеб,20,Верхняя Пышма
64664,offline,2022-08-20,26,13,18,Напитки,Злой кола,500,Верхняя Пышма
22507,online,2021-10-23,17,3,49,Одежда,Юбка,10000,Березники
22507,online,2021-10-23,17,13,23,Напитки,Злой кола,500,Березники
22507,online,2021-10-23,17,5,37,Часы,Часы наручные,1000,Березники
27236,offline,2020-09-17,51,2,3,Одежда,Штаны,2100,Ханты-Мансийск
27236,offline,2020-09-17,51,3,14,Одежда,Юбка,10000,Ханты-Мансийск
27236,offline,2020-09-17,51,12,32,Продукты,Круассан,50,Ханты-Мансийск
27236,offline,2020-09-17,51,4,45,Одежда,Рубашка,15000,Ханты-Мансийск
74069,online,2022-01-03,55,7,39,Часы,Часы настенные,3000,Михайловск (Ставропольский край)
97860,offline,2021-09-03,24,9,33,Продукты,Молоко,50,Сыктывкар
97860,offline,2021-09-03,24,12,8,Продукты,Круассан,50,Сыктывкар
97860,offline,2021-09-03,24,8,43,Часы,Часы напольные,500,Сыктывкар
97860,offline,2021-09-03,24,4,10,Одежда,Рубашка,15000,Сыктывкар
97860,offline,2021-09-03,24,7,33,Часы,Часы настенные,3000,Сыктывкар
28192,offline,2022-06-06,29,10,7,Продукты,Хлеб,20,Соликамск
28192,offline,2022-06-06,29,8,9,Часы,Часы напольные,500,Соликамск
93213,offline,2021-02-28,17,11,25,Продукты,Огурец,5,Ишимбай
93213,offline,2021-02-28,17,6,49,Часы,Часы с кукушкой,90000,Ишимбай
93213,offline,2021-02-28,17,14,12,Напитки,Сок,100,Ишимбай
93213,offline,2021-02-28,17,8,12,Часы,Часы напольные,500,Ишимбай
93213,offline,2021-02-28,17,7,5,Часы,Часы настенные,3000,Ишимбай
57842,online,2020-10-21,57,4,49,Одежда,Рубашка,15000,Балахна
57842,online,2020-10-21,57,5,33,Часы,Часы наручные,1000,Балахна
57842,online,2020-10-21,57,10,31,Продукты,Хлеб,20,Балахна
24543,online,2022-05-26,12,,,,,,Ижевск
64961,offline,2022-12-08,40,4,36,Одежда,Рубашка,15000,Нальчик
64961,offline,2022-12-08,40,15,49,Напитки,Вода,20,Нальчик
64961,offline,2022-12-08,40,10,1,Продукты,Хлеб,20,Нальчик
64961,offline,2022-12-08,40,6,32,Часы,Часы с кукушкой,90000,Нальчик
64961,offline,2022-12-08,40,11,26,Продукты,Огурец,5,Нальчик
9180,online,2022-06-02,46,7,3,Часы,Часы настенные,3000,Минеральные Воды
47609,online,2020-02-09,42,,,,,,Вязьма
42523,offline,2021-06-02,12,9,37,Продукты,Молоко,50,Смоленск
9703,online,2022-09-15,26,12,33,Продукты,Круассан,50,Березовский (Свердловская область)
24821,online,2021-04-22,3,12,37,Продукты,Круассан,50,Новороссийск
24821,online,2021-04-22,3,13,29,Напитки,Злой кола,500,Новороссийск
24821,online,2021-04-22,3,15,41,Напитки,Вода,20,Новороссийск
78097,online,2021-02-27,47,,,,,,Егорьевск
99465,online,2020-07-03,54,13,48,Напитки,Злой кола,500,Балашов
99465,online,2020-07-03,54,7,28,Часы,Часы настенные,3000,Балашов
99465,online,2020-07-03,54,15,47,Напитки,Вода,20,Балашов
68704,offline,2023-02-01,36,14,27,Напитки,Сок,100,Усть-Илимск
68704,offline,2023-02-01,36,13,35,Напитки,Злой кола,500,Усть-Илимск
72747,online,2022-05-04,58,10,25,Продукты,Хлеб,20,Лысьва
72747,online,2022-05-04,58,3,42,Одежда,Юбка,10000,Лысьва
82248,online,2022-12-24,23,8,21,Часы,Часы напольные,500,Каменск-Шахтинский
13599,offline,2023-03-22,35,5,32,Часы,Часы наручные,1000,Тамбов
13599,offline,2023-03-22,35,15,49,Напитки,Вода,20,Тамбов
56817,online,2022-11-01,56,13,15,Напитки,Злой кола,500,Серов
10002,offline,2020-03-09,56,7,15,Часы,Часы настенные,3000,Троицк
53892,offline,2022-08-11,48,5,48,Часы,Часы наручные,1000,Архангельск
41903,offline,2023-02-16,3,7,48,Часы,Часы настенные,3000,Архангельск
41903,offline,2023-02-16,3,12,3,Продукты,Круассан,50,Архангельск
4875,online,2022-04-06,59,3,40,Одежда,Юбка,10000,Энгельс
51030,offline,2020-01-15,40,12,28,Продукты,Круассан,50,Новороссийск
51030,offline,2020-01-15,40,9,7,Продукты,Молоко,50,Новороссийск
51030,offline,2020-01-15,40,3,15,Одежда,Юбка,10000,Новороссийск
85840,online,2020-07-06,32,6,36,Часы,Часы с кукушкой,90000,Егорьевск
85840,online,2020-07-06,32,5,1,Часы,Часы наручные,1000,Егорьевск
42812,offline,2021-06-03,48,2,23,Одежда,Штаны,2100,Ульяновск
42812,offline,2021-06-03,48,12,7,Продукты,Круассан,50,Ульяновск
42812,offline,2021-06-03,48,13,39,Напитки,Злой кола,500,Ульяновск
42812,offline,2021-06-03,48,1,14,Одежда,Носки,500,Ульяновск
30610,offline,2021-05-16,23,6,34,Часы,Часы с кукушкой,90000,Пенза
30610,offline,2021-05-16,23,3,20,Одежда,Юбка,10000,Пенза
30610,offline,2021-05-16,23,13,18,Напитки,Злой кола,500,Пенза
48572,offline,2023-02-25,46,14,38,Напитки,Сок,100,Апатиты
87339,online,2022-10-15,30,7,4,Часы,Часы настенные,3000,Тула
34768,offline,2021-05-22,39,14,12,Напитки,Сок,100,Биробиджан
34768,offline,2021-05-22,39,6,6,Часы,Часы с кукушкой,90000,Биробиджан
34768,offline,2021-05-22,39,13,2,Напитки,Злой кола,500,Биробиджан
34768,offline,2021-05-22,39,2,28,Одежда,Штаны,2100,Биробиджан
70731,online,2020-01-07,14,13,48,Напитки,Злой кола,500,Лыткарино
70731,online,2020-01-07,14,4,25,Одежда,Рубашка,15000,Лыткарино
89030,offline,2020-05-26,54,13,21,Напитки,Злой кола,500,Керчь
89030,offline,2020-05-26,54,12,24,Продукты,Круассан,50,Керчь
89030,offline,2020-05-26,54,1,48,Одежда,Носки,500,Керчь
48714,online,2021-01-21,35,,,,,,Керчь
99348,online,2021-07-05,12,3,2,Одежда,Юбка,10000,Усолье-Сибирское
99348,online,2021-07-05,12,8,28,Часы,Часы напольные,500,Усолье-Сибирское
17872,online,2021-05-16,46,8,46,Часы,Часы напольные,500,Ростов-на-Дону
17872,online,2021-05-16,46,3,2,Одежда,Юбка,10000,Ростов-на-Дону
38603,offline,2020-02-03,22,12,44,Продукты,Круассан,50,Сарапул
29637,online,2022-01-19,1,10,29,Продукты,Хлеб,20,Курган
29637,online,2022-01-19,1,7,23,Часы,Часы настенные,3000,Курган
28851,online,2020-06-29,45,11,18,Продукты,Огурец,5,Котлас
28851,online,2020-06-29,45,10,37,Продукты,Хлеб,20,Котлас
28851,online,2020-06-29,45,6,32,Часы,Часы с кукушкой,90000,Котлас
28851,online,2020-06-29,45,8,20,Часы,Часы напольные,500,Котлас
10366,online,2020-11-05,51,12,45,Продукты,Круассан,50,Краснокаменск
16558,offline,2021-09-24,9,10,25,Продукты,Хлеб,20,Артем
16558,offline,2021-09-24,9,3,16,Одежда,Юбка,10000,Артем
16558,offline,2021-09-24,9,15,5,Напитки,Вода,20,Артем
16558,offline,2021-09-24,9,11,50,Продукты,Огурец,5,Артем
16558,offline,2021-09-24,9,2,34,Одежда,Штаны,2100,Артем
18994,online,2021-09-08,18,13,2,Напитки,Злой кола,500,Томск
18994,online,2021-09-08,18,7,28,Часы,Часы настенные,3000,Томск
44778,offline,2021-03-03,19,5,43,Часы,Часы наручные,1000,Тимашевск
44778,offline,2021-03-03,19,15,48,Напитки,Вода,20,Тимашевск
44778,offline,2021-03-03,19,6,30,Часы,Часы с кукушкой,90000,Тимашевск
44778,offline,2021-03-03,19,14,13,Напитки,Сок,100,Тимашевск
44778,offline,2021-03-03,19,2,29,Одежда,Штаны,2100,Тимашевск
29763,online,2021-06-19,41,8,10,Часы,Часы напольные,500,Салават
29763,online,2021-06-19,41,13,42,Напитки,Злой кола,500,Салават
35201,offline,2022-08-23,44,12,18,Продукты,Круассан,50,Видное
35201,offline,2022-08-23,44,3,33,Одежда,Юбка,10000,Видное
49301,online,2022-04-27,2,14,28,Напитки,Сок,100,Анапа
49301,online,2022-04-27,2,13,24,Напитки,Злой кола,500,Анапа
48693,online,2023-04-06,17,1,17,Одежда,Носки,500,Выкса
65879,offline,2021-06-12,37,3,31,Одежда,Юбка,10000,Тверь
65879,offline,2021-06-12,37,2,47,Одежда,Штаны,2100,Тверь
65879,offline,2021-06-12,37,5,14,Часы,Часы наручные,1000,Тверь
52808,offline,2020-08-01,1,1,45,Одежда,Носки,500,Северодвинск
52808,offline,2020-08-01,1,5,19,Часы,Часы наручные,1000,Северодвинск
52808,offline,2020-08-01,1,12,25,Продукты,Круассан,50,Северодвинск
52808,offline,2020-08-01,1,4,35,Одежда,Рубашка,15000,Северодвинск
52808,offline,2020-08-01,1,15,4,Напитки,Вода,20,Северодвинск
24052,offline,2020-06-23,7,15,44,Напитки,Вода,20,Зеленодольск
24052,offline,2020-06-23,7,12,1,Продукты,Круассан,50,Зеленодольск
24052,offline,2020-06-23,7,7,18,Часы,Часы настенные,3000,Зеленодольск
54436,offline,2022-07-30,11,6,48,Часы,Часы с кукушкой,90000,Лобня
54436,offline,2022-07-30,11,3,22,Одежда,Юбка,10000,Лобня
54436,offline,2022-07-30,11,12,35,Продукты,Круассан,50,Лобня
34777,online,2020-07-07,15,15,14,Напитки,Вода,20,Иркутск
77857,offline,2020-07-11,46,2,11,Одежда,Штаны,2100,Владимир
77857,offline,2020-07-11,46,8,14,Часы,Часы напольные,500,Владимир
77857,offline,2020-07-11,46,1,26,Одежда,Носки,500,Владимир
9149,offline,2022-03-29,20,8,16,Часы,Часы напольные,500,Ухта
9149,offline,2022-03-29,20,2,3,Одежда,Штаны,2100,Ухта
9149,offline,2022-03-29,20,12,20,Продукты,Круассан,50,Ухта
54065,online,2020-02-29,50,11,45,Продукты,Огурец,5,Котлас
54065,online,2020-02-29,50,15,24,Напитки,Вода,20,Котлас
68399,offline,2021-08-17,46,15,2,Напитки,Вода,20,Рубцовск
68399,offline,2021-08-17,46,8,12,Часы,Часы напольные,500,Рубцовск
37488,offline,2022-08-04,9,2,31,Одежда,Штаны,2100,Гусь-Хрустальный
45046,online,2022-11-09,42,6,9,Часы,Часы с кукушкой,90000,Назрань
45046,online,2022-11-09,42,2,10,Одежда,Штаны,2100,Назрань
45046,online,2022-11-09,42,5,37,Часы,Часы наручные,1000,Назрань
51448,offline,2023-04-20,48,9,24,Продукты,Молоко,50,Ачинск
19926,online,2022-10-07,53,10,35,Продукты,Хлеб,20,Искитим
19926,online,2022-10-07,53,12,1,Продукты,Круассан,50,Искитим
19926,online,2022-10-07,53,4,32,Одежда,Рубашка,15000,Искитим
48769,offline,2021-02-04,59,2,22,Одежда,Штаны,2100,Хасавюрт
48769,offline,2021-02-04,59,14,12,Напитки,Сок,100,Хасавюрт
48769,offline,2021-02-04,59,5,49,Часы,Часы наручные,1000,Хасавюрт
77483,offline,2023-03-13,32,,,,,,Майкоп
92720,online,2020-03-22,59,4,8,Одежда,Рубашка,15000,Анжеро-Судженск
92720,online,2020-03-22,59,15,19,Напитки,Вода,20,Анжеро-Судженск
92720,online,2020-03-22,59,8,34,Часы,Часы напольные,500,Анжеро-Судженск
16299,offline,2020-09-21,23,6,14,Часы,Часы с кукушкой,90000,Черногорск
16299,offline,2020-09-21,23,2,1,Одежда,Штаны,2100,Черногорск
16299,offline,2020-09-21,23,5,5,Часы,Часы наручные,1000,Черногорск
16299,offline,2020-09-21,23,10,13,Продукты,Хлеб,20,Черногорск
16299,offline,2020-09-21,23,15,22,Напитки,Вода,20,Черногорск
27140,offline,2022-07-21,57,,,,,,Иркутск
25031,online,2022-05-15,14,11,41,Продукты,Огурец,5,Ханты-Мансийск
25031,online,2022-05-15,14,15,13,Напитки,Вода,20,Ханты-Мансийск
22838,online,2021-01-05,43,1,9,Одежда,Носки,500,Рыбинск
22838,online,2021-01-05,43,11,45,Продукты,Огурец,5,Рыбинск
22838,online,2021-01-05,43,2,38,Одежда,Штаны,2100,Рыбинск
71920,online,2020-06-13,42,8,43,Часы,Часы напольные,500,Ейск
23717,offline,2021-07-25,6,9,18,Продукты,Молоко,50,Чебоксары
23717,offline,2021-07-25,6,12,35,Продукты,Круассан,50,Чебоксары
23717,offline,2021-07-25,6,13,37,Напитки,Злой кола,500,Чебоксары
23717,offline,2021-07-25,6,10,47,Продукты,Хлеб,20,Чебоксары
19286,online,2022-07-27,54,3,13,Одежда,Юбка,10000,Чебоксары
19286,online,2022-07-27,54,4,48,Одежда,Рубашка,15000,Чебоксары
19286,online,2022-07-27,54,14,40,Напитки,Сок,100,Чебоксары
47364,online,2022-01-28,30,10,19,Продукты,Хлеб,20,Реутов
47364,online,2022-01-28,30,9,29,Продукты,Молоко,50,Реутов
47364,online,2022-01-28,30,14,8,Напитки,Сок,100,Реутов
47364,online,2022-01-28,30,13,41,Напитки,Злой кола,500,Реутов
75604,offline,2021-09-05,5,6,9,Часы,Часы с кукушкой,90000,Шали
75604,offline,2021-09-05,5,7,30,Часы,Часы настенные,3000,Шали
75604,offline,2021-09-05,5,14,30,Напитки,Сок,100,Шали
18956,online,2020-01-05,22,12,48,Продукты,Круассан,50,Ижевск
18956,online,2020-01-05,22,2,33,Одежда,Штаны,2100,Ижевск
18956,online,2020-01-05,22,3,18,Одежда,Юбка,10000,Ижевск
39868,online,2023-02-15,17,,,,,,Лиски
35276,online,2023-04-25,14,7,37,Часы,Часы настенные,3000,Тихвин
99381,online,2022-10-22,56,10,29,Продукты,Хлеб,20,Севастополь
99381,online,2022-10-22,56,15,30,Напитки,Вода,20,Севастополь
99381,online,2022-10-22,56,9,44,Продукты,Молоко,50,Севастополь
18496,online,2022-07-07,44,5,15,Часы,Часы наручные,1000,Златоуст
68943,online,2021-06-30,7,12,17,Продукты,Круассан,50,Черемхово
68943,online,2021-06-30,7,15,8,Напитки,Вода,20,Черемхово
68943,online,2021-06-30,7,5,33,Часы,Часы наручные,1000,Черемхово
49876,offline,2020-10-28,19,15,41,Напитки,Вода,20,Тюмень
49876,offline,2020-10-28,19,3,48,Одежда,Юбка,10000,Тюмень
48572,offline,2023-02-25,13,14,38,Напитки,Сок,100,Апатиты
46022,online,2020-07-20,16,10,43,Продукты,Хлеб,20,Волгоград
46022,online,2020-07-20,16,12,22,Продукты,Круассан,50,Волгоград
46022,online,2020-07-20,16,2,32,Одежда,Штаны,2100,Волгоград
27901,online,2020-03-28,30,12,9,Продукты,Круассан,50,Сыктывкар
11782,offline,2021-03-11,29,14,42,Напитки,Сок,100,Иркутск
11782,offline,2021-03-11,29,3,28,Одежда,Юбка,10000,Иркутск
11782,offline,2021-03-11,29,12,15,Продукты,Круассан,50,Иркутск
87298,offline,2021-11-22,33,3,30,Одежда,Юбка,10000,Красногорск
87298,offline,2021-11-22,33,7,3,Часы,Часы настенные,3000,Красногорск
70705,online,2020-08-19,40,1,20,Одежда,Носки,500,Клинцы
70705,online,2020-08-19,40,9,44,Продукты,Молоко,50,Клинцы
44887,online,2022-04-03,4,1,2,Одежда,Носки,500,Клинцы
44887,online,2022-04-03,4,8,18,Часы,Часы напольные,500,Клинцы
44887,online,2022-04-03,4,15,1,Напитки,Вода,20,Клинцы
93839,offline,2021-12-04,43,13,26,Напитки,Злой кола,500,Серпухов
93839,offline,2021-12-04,43,14,45,Напитки,Сок,100,Серпухов
93839,offline,2021-12-04,43,10,28,Продукты,Хлеб,20,Серпухов
93839,offline,2021-12-04,43,8,22,Часы,Часы напольные,500,Серпухов
77856,online,2021-01-15,8,2,13,Одежда,Штаны,2100,Смоленск
66747,online,2020-08-19,17,4,17,Одежда,Рубашка,15000,Черкесск
66747,online,2020-08-19,17,10,49,Продукты,Хлеб,20,Черкесск
66747,online,2020-08-19,17,13,16,Напитки,Злой кола,500,Черкесск
66747,online,2020-08-19,17,12,15,Продукты,Круассан,50,Черкесск
79393,online,2022-08-12,23,8,11,Часы,Часы напольные,500,Артем
69714,offline,2020-12-08,16,4,37,Одежда,Рубашка,15000,Ржев
69714,offline,2020-12-08,16,13,30,Напитки,Злой кола,500,Ржев
69015,online,2021-04-22,31,11,23,Продукты,Огурец,5,Владикавказ
29931,offline,2020-04-27,25,6,11,Часы,Часы с кукушкой,90000,Белгород
56413,offline,2020-11-16,24,10,24,Продукты,Хлеб,20,Ярославль
95175,offline,2021-08-30,48,2,4,Одежда,Штаны,2100,Щекино
23239,offline,2022-11-24,12,5,23,Часы,Часы наручные,1000,Зеленодольск
23239,offline,2022-11-24,12,1,29,Одежда,Носки,500,Зеленодольск
23239,offline,2022-11-24,12,4,14,Одежда,Рубашка,15000,Зеленодольск
58104,offline,2022-08-28,37,15,46,Напитки,Вода,20,Черкесск
56817,online,2022-11-01,14,13,15,Напитки,Злой кола,500,Серов
30931,online,2020-08-10,6,2,1,Одежда,Штаны,2100,Анжеро-Судженск
85498,online,2020-04-30,58,3,2,Одежда,Юбка,10000,Канск
85498,online,2020-04-30,58,6,33,Часы,Часы с кукушкой,90000,Канск
85498,online,2020-04-30,58,13,34,Напитки,Злой кола,500,Канск
51546,online,2020-08-13,12,,,,,,Ростов-на-Дону
84061,online,2020-05-10,46,1,12,Одежда,Носки,500,Минусинск
84061,online,2020-05-10,46,6,23,Часы,Часы с кукушкой,90000,Минусинск
84061,online,2020-05-10,46,2,27,Одежда,Штаны,2100,Минусинск
50747,offline,2022-03-21,29,1,30,Одежда,Носки,500,Туймазы
96188,offline,2021-04-14,8,5,44,Часы,Часы наручные,1000,Зеленогорск
96188,offline,2021-04-14,8,7,45,Часы,Часы настенные,3000,Зеленогорск
96188,offline,2021-04-14,8,15,35,Напитки,Вода,20,Зеленогорск
69634,online,2021-12-24,59,4,5,Одежда,Рубашка,15000,Алексин
69634,online,2021-12-24,59,8,50,Часы,Часы напольные,500,Алексин
69891,offline,2022-01-22,21,4,6,Одежда,Рубашка,15000,Елабуга
86215,online,2021-12-12,32,4,17,Одежда,Рубашка,15000,Магадан
13666,online,2022-01-27,14,6,25,Часы,Часы с кукушкой,90000,Донской
13666,online,2022-01-27,14,7,30,Часы,Часы настенные,3000,Донской
13666,online,2022-01-27,14,13,20,Напитки,Злой кола,500,Донской
31837,offline,2023-04-10,37,7,4,Часы,Часы настенные,3000,Краснотурьинск
81661,online,2021-07-06,29,4,18,Одежда,Рубашка,15000,Гатчина
97789,online,2021-06-19,59,7,5,Часы,Часы настенные,3000,Шахты
11283,offline,2022-03-08,36,2,16,Одежда,Штаны,2100,Брянск
18809,offline,2020-11-12,28,2,41,Одежда,Штаны,2100,Бийск
8563,online,2023-03-01,8,3,32,Одежда,Юбка,10000,Северск
57737,online,2023-04-12,57,12,37,Продукты,Круассан,50,Южно-Сахалинск
57737,online,2023-04-12,57,7,43,Часы,Часы настенные,3000,Южно-Сахалинск
14623,offline,2022-10-17,54,4,48,Одежда,Рубашка,15000,Вологда
71884,online,2020-07-10,56,8,46,Часы,Часы напольные,500,Ижевск
27509,offline,2022-07-17,50,8,40,Часы,Часы напольные,500,Ульяновск
4003,offline,2021-09-27,35,,,,,,Кропоткин
699,offline,2021-05-03,14,15,34,Напитки,Вода,20,Елабуга
91735,online,2020-07-03,19,4,34,Одежда,Рубашка,15000,Якутск
91735,online,2020-07-03,19,13,2,Напитки,Злой кола,500,Якутск
91735,online,2020-07-03,19,7,33,Часы,Часы настенные,3000,Якутск
20319,online,2020-01-08,19,11,22,Продукты,Огурец,5,Екатеринбург
20319,online,2020-01-08,19,8,42,Часы,Часы напольные,500,Екатеринбург
20319,online,2020-01-08,19,15,35,Напитки,Вода,20,Екатеринбург
20319,online,2020-01-08,19,2,25,Одежда,Штаны,2100,Екатеринбург
22945,offline,2021-08-09,49,,,,,,Уфа
66777,online,2020-10-18,56,,,,,,Балаково
44712,online,2021-04-28,34,6,25,Часы,Часы с кукушкой,90000,Дзержинск
44712,online,2021-04-28,34,7,21,Часы,Часы настенные,3000,Дзержинск
